"date","state","cases","deaths","fips"
"2020-04-07","Río Negro",6,0,1
"2020-04-08","Río Negro",7,0,1
"2020-04-09","Río Negro",7,1,1
"2020-04-10","Río Negro",9,0,1
"2020-04-11","Río Negro",9,0,1
"2020-04-12","Río Negro",0,0,1
"2020-04-13","Río Negro",7,1,1
"2020-04-14","Río Negro",16,0,1
"2020-04-15","Río Negro",12,0,1
"2020-04-16","Río Negro",8,0,1
"2020-04-17","Río Negro",4,0,1
"2020-04-18","Río Negro",6,0,1
"2020-04-19","Río Negro",5,1,1
"2020-04-20","Río Negro",16,2,1
"2020-04-21","Río Negro",13,0,1
"2020-04-22","Río Negro",13,0,1
"2020-04-23","Río Negro",6,0,1
"2020-04-24","Río Negro",3,0,1
"2020-04-25","Río Negro",10,1,1
"2020-04-26","Río Negro",0,0,1
"2020-04-27","Río Negro",6,0,1
"2020-04-28","Río Negro",9,0,1
"2020-04-29","Río Negro",10,1,1
"2020-04-30","Río Negro",21,0,1
"2020-05-01","Río Negro",1,0,1
"2020-05-02","Río Negro",7,0,1
"2020-05-03","Río Negro",3,1,1
"2020-05-04","Río Negro",5,0,1
"2020-05-05","Río Negro",9,0,1
"2020-05-06","Río Negro",3,1,1
"2020-05-07","Río Negro",3,0,1
"2020-05-08","Río Negro",4,0,1
"2020-05-09","Río Negro",1,0,1
"2020-05-10","Río Negro",2,1,1
"2020-05-11","Río Negro",14,0,1
"2020-05-12","Río Negro",1,0,1
"2020-05-13","Río Negro",4,1,1
"2020-05-14","Río Negro",12,0,1
"2020-05-15","Río Negro",10,0,1
"2020-05-16","Río Negro",6,1,1
"2020-05-17","Río Negro",2,0,1
"2020-05-18","Río Negro",5,0,1
"2020-05-19","Río Negro",2,1,1
"2020-05-20","Río Negro",2,0,1
"2020-05-21","Río Negro",6,1,1
"2020-05-22","Río Negro",5,2,1
"2020-05-23","Río Negro",5,0,1
"2020-05-24","Río Negro",2,0,1
"2020-05-25","Río Negro",3,1,1
"2020-05-26","Río Negro",8,0,1
"2020-05-27","Río Negro",4,0,1
"2020-05-28","Río Negro",7,0,1
"2020-05-29","Río Negro",15,0,1
"2020-05-30","Río Negro",3,0,1
"2020-05-31","Río Negro",1,0,1
"2020-06-01","Río Negro",13,0,1
"2020-06-02","Río Negro",5,0,1
"2020-06-03","Río Negro",13,2,1
"2020-06-04","Río Negro",12,0,1
"2020-06-05","Río Negro",14,0,1
"2020-06-06","Río Negro",14,1,1
"2020-06-07","Río Negro",5,1,1
"2020-06-08","Río Negro",12,2,1
"2020-06-09","Río Negro",14,0,1
"2020-06-10","Río Negro",15,1,1
"2020-06-11","Río Negro",8,1,1
"2020-06-12","Río Negro",16,1,1
"2020-06-13","Río Negro",13,1,1
"2020-06-14","Río Negro",0,0,1
"2020-06-15","Río Negro",12,1,1
"2020-06-16","Río Negro",24,0,1
"2020-06-17","Río Negro",15,3,1
"2020-06-18","Río Negro",43,1,1
"2020-06-19","Río Negro",16,1,1
"2020-06-20","Río Negro",28,1,1
"2020-06-21","Río Negro",2,2,1
"2020-06-22","Río Negro",15,2,1
"2020-06-23","Río Negro",23,1,1
"2020-06-24","Río Negro",38,1,1
"2020-06-25","Río Negro",29,0,1
"2020-06-26","Río Negro",19,0,1
"2020-06-27","Río Negro",10,0,1
"2020-06-28","Río Negro",1,0,1
"2020-06-29","Río Negro",23,0,1
"2020-06-30","Río Negro",15,0,1
"2020-07-01","Río Negro",24,0,1
"2020-07-02","Río Negro",15,1,1
"2020-07-03","Río Negro",36,0,1
"2020-07-04","Río Negro",17,0,1
"2020-07-05","Río Negro",1,3,1
"2020-07-06","Río Negro",16,2,1
"2020-07-07","Río Negro",19,0,1
"2020-07-08","Río Negro",16,1,1
"2020-07-09","Río Negro",22,1,1
"2020-07-10","Río Negro",26,3,1
"2020-07-11","Río Negro",35,0,1
"2020-07-12","Río Negro",2,0,1
"2020-07-13","Río Negro",52,1,1
"2020-07-14","Río Negro",21,2,1
"2020-07-15","Río Negro",22,0,1
"2020-07-16","Río Negro",52,1,1
"2020-07-17","Río Negro",38,2,1
"2020-07-18","Río Negro",39,0,1
"2020-07-19","Río Negro",7,3,1
"2020-07-20","Río Negro",35,2,1
"2020-07-21","Río Negro",45,1,1
"2020-07-22","Río Negro",59,1,1
"2020-07-23","Río Negro",34,0,1
"2020-07-24","Río Negro",51,0,1
"2020-07-25","Río Negro",46,0,1
"2020-07-26","Río Negro",5,0,1
"2020-07-27","Río Negro",58,1,1
"2020-07-28","Río Negro",66,3,1
"2020-07-29","Río Negro",68,2,1
"2020-07-30","Río Negro",106,2,1
"2020-07-31","Río Negro",101,2,1
"2020-08-01","Río Negro",75,0,1
"2020-08-02","Río Negro",22,2,1
"2020-08-03","Río Negro",182,2,1
"2020-08-04","Río Negro",113,2,1
"2020-08-05","Río Negro",176,2,1
"2020-08-06","Río Negro",143,2,1
"2020-08-07","Río Negro",109,0,1
"2020-08-08","Río Negro",86,6,1
"2020-08-09","Río Negro",28,4,1
"2020-08-10","Río Negro",210,5,1
"2020-08-11","Río Negro",160,3,1
"2020-08-12","Río Negro",152,3,1
"2020-08-13","Río Negro",101,3,1
"2020-08-14","Río Negro",102,0,1
"2020-08-15","Río Negro",97,6,1
"2020-08-16","Río Negro",57,2,1
"2020-08-17","Río Negro",73,1,1
"2020-08-18","Río Negro",122,3,1
"2020-08-19","Río Negro",94,5,1
"2020-08-20","Río Negro",134,2,1
"2020-08-21","Río Negro",167,1,1
"2020-08-22","Río Negro",177,4,1
"2020-08-23","Río Negro",50,5,1
"2020-08-24","Río Negro",162,8,1
"2020-08-25","Río Negro",137,6,1
"2020-08-26","Río Negro",216,6,1
"2020-08-27","Río Negro",135,5,1
"2020-08-28","Río Negro",168,3,1
"2020-08-29","Río Negro",162,8,1
"2020-08-30","Río Negro",51,5,1
"2020-08-31","Río Negro",132,3,1
"2020-09-01","Río Negro",139,7,1
"2020-09-02","Río Negro",133,6,1
"2020-09-03","Río Negro",202,3,1
"2020-09-04","Río Negro",174,8,1
"2020-09-05","Río Negro",176,4,1
"2020-09-06","Río Negro",63,6,1
"2020-09-07","Río Negro",193,8,1
"2020-09-08","Río Negro",270,5,1
"2020-09-09","Río Negro",243,8,1
"2020-09-10","Río Negro",288,4,1
"2020-09-11","Río Negro",203,2,1
"2020-09-12","Río Negro",253,7,1
"2020-09-13","Río Negro",49,4,1
"2020-09-14","Río Negro",212,6,1
"2020-09-15","Río Negro",258,3,1
"2020-09-16","Río Negro",251,7,1
"2020-09-17","Río Negro",240,10,1
"2020-09-18","Río Negro",197,6,1
"2020-09-19","Río Negro",220,6,1
"2020-09-20","Río Negro",60,8,1
"2020-09-21","Río Negro",158,16,1
"2020-09-22","Río Negro",248,9,1
"2020-09-23","Río Negro",205,12,1
"2020-09-24","Río Negro",206,10,1
"2020-09-25","Río Negro",231,4,1
"2020-09-26","Río Negro",257,4,1
"2020-09-27","Río Negro",64,10,1
"2020-09-28","Río Negro",286,10,1
"2020-09-29","Río Negro",340,5,1
"2020-09-30","Río Negro",264,11,1
"2020-10-01","Río Negro",256,4,1
"2020-10-02","Río Negro",325,6,1
"2020-10-03","Río Negro",288,4,1
"2020-10-04","Río Negro",81,4,1
"2020-10-05","Río Negro",273,12,1
"2020-10-06","Río Negro",320,5,1
"2020-10-07","Río Negro",290,8,1
"2020-10-08","Río Negro",358,6,1
"2020-10-09","Río Negro",400,8,1
"2020-10-10","Río Negro",405,9,1
"2020-10-11","Río Negro",70,2,1
"2020-10-12","Río Negro",278,8,1
"2020-10-13","Río Negro",310,13,1
"2020-10-14","Río Negro",336,8,1
"2020-10-15","Río Negro",525,4,1
"2020-10-16","Río Negro",409,7,1
"2020-10-17","Río Negro",345,8,1
"2020-10-18","Río Negro",89,7,1
"2020-10-19","Río Negro",259,5,1
"2020-10-20","Río Negro",394,9,1
"2020-10-21","Río Negro",435,7,1
"2020-10-22","Río Negro",361,9,1
"2020-10-23","Río Negro",407,10,1
"2020-10-24","Río Negro",208,9,1
"2020-10-25","Río Negro",97,13,1
"2020-10-26","Río Negro",354,8,1
"2020-10-27","Río Negro",287,3,1
"2020-10-28","Río Negro",386,8,1
"2020-10-29","Río Negro",287,10,1
"2020-10-30","Río Negro",311,6,1
"2020-10-31","Río Negro",193,8,1
"2020-11-01","Río Negro",76,6,1
"2020-11-02","Río Negro",245,6,1
"2020-11-03","Río Negro",303,9,1
"2020-11-04","Río Negro",286,10,1
"2020-11-05","Río Negro",306,2,1
"2020-11-06","Río Negro",260,4,1
"2020-11-07","Río Negro",200,6,1
"2020-11-08","Río Negro",47,10,1
"2020-11-09","Río Negro",272,7,1
"2020-11-10","Río Negro",290,7,1
"2020-11-11","Río Negro",192,8,1
"2020-11-12","Río Negro",196,6,1
"2020-11-13","Río Negro",200,5,1
"2020-11-14","Río Negro",128,3,1
"2020-11-15","Río Negro",22,4,1
"2020-11-16","Río Negro",157,5,1
"2020-11-17","Río Negro",166,4,1
"2020-11-18","Río Negro",170,8,1
"2020-11-19","Río Negro",140,2,1
"2020-11-20","Río Negro",177,1,1
"2020-11-21","Río Negro",97,2,1
"2020-11-22","Río Negro",22,2,1
"2020-11-23","Río Negro",93,3,1
"2020-11-24","Río Negro",202,4,1
"2020-11-25","Río Negro",222,2,1
"2020-02-29","Salta",0,0,1
"2020-03-01","Salta",0,0,1
"2020-03-02","Salta",0,0,1
"2020-03-03","Salta",0,0,1
"2020-03-04","Salta",0,0,1
"2020-03-05","Salta",0,0,1
"2020-03-06","Salta",0,0,1
"2020-03-07","Salta",0,0,1
"2020-03-08","Salta",0,0,1
"2020-03-09","Salta",0,0,1
"2020-03-10","Salta",0,0,1
"2020-03-11","Salta",0,0,1
"2020-03-12","Salta",0,0,1
"2020-03-13","Salta",0,0,1
"2020-03-14","Salta",0,0,1
"2020-03-15","Salta",0,0,1
"2020-03-16","Salta",0,0,1
"2020-03-17","Salta",1,0,1
"2020-03-18","Salta",0,0,1
"2020-03-19","Salta",0,0,1
"2020-03-20","Salta",0,0,1
"2020-03-21","Salta",0,0,1
"2020-03-22","Salta",0,0,1
"2020-03-23","Salta",0,0,1
"2020-03-24","Salta",0,0,1
"2020-03-25","Salta",0,0,1
"2020-03-26","Salta",0,0,1
"2020-03-27","Salta",0,0,1
"2020-03-28","Salta",0,0,1
"2020-03-29","Salta",0,0,1
"2020-03-30","Salta",0,0,1
"2020-03-31","Salta",0,0,1
"2020-04-01","Salta",2,0,1
"2020-04-02","Salta",0,0,1
"2020-04-03","Salta",0,0,1
"2020-04-04","Salta",0,0,1
"2020-04-05","Salta",0,0,1
"2020-04-06","Salta",0,0,1
"2020-04-07","Salta",0,0,1
"2020-04-08","Salta",0,0,1
"2020-04-09","Salta",0,0,1
"2020-04-10","Salta",0,0,1
"2020-04-11","Salta",0,0,1
"2020-04-12","Salta",0,0,1
"2020-04-13","Salta",0,0,1
"2020-04-14","Salta",0,0,1
"2020-04-15","Salta",0,0,1
"2020-04-16","Salta",0,0,1
"2020-04-17","Salta",0,0,1
"2020-04-18","Salta",0,0,1
"2020-04-19","Salta",0,0,1
"2020-04-20","Salta",0,0,1
"2020-04-21","Salta",0,0,1
"2020-04-22","Salta",0,0,1
"2020-04-23","Salta",0,0,1
"2020-04-24","Salta",0,0,1
"2020-04-25","Salta",0,0,1
"2020-04-26","Salta",1,0,1
"2020-04-27","Salta",0,0,1
"2020-04-28","Salta",0,0,1
"2020-04-29","Salta",0,0,1
"2020-04-30","Salta",0,0,1
"2020-05-01","Salta",0,0,1
"2020-05-02","Salta",0,0,1
"2020-05-03","Salta",0,0,1
"2020-05-04","Salta",0,0,1
"2020-05-05","Salta",0,0,1
"2020-05-06","Salta",0,0,1
"2020-05-07","Salta",0,0,1
"2020-05-08","Salta",0,0,1
"2020-05-09","Salta",0,0,1
"2020-05-10","Salta",0,0,1
"2020-05-11","Salta",0,0,1
"2020-05-12","Salta",1,0,1
"2020-05-13","Salta",0,0,1
"2020-05-14","Salta",0,0,1
"2020-05-15","Salta",0,0,1
"2020-05-16","Salta",0,0,1
"2020-05-17","Salta",0,0,1
"2020-05-18","Salta",0,0,1
"2020-05-19","Salta",0,0,1
"2020-05-20","Salta",0,0,1
"2020-05-21","Salta",1,0,1
"2020-05-22","Salta",1,0,1
"2020-05-23","Salta",0,0,1
"2020-05-24","Salta",0,0,1
"2020-05-25","Salta",0,0,1
"2020-05-26","Salta",0,0,1
"2020-05-27","Salta",0,0,1
"2020-05-28","Salta",0,0,1
"2020-05-29","Salta",1,0,1
"2020-05-30","Salta",0,0,1
"2020-05-31","Salta",3,0,1
"2020-06-01","Salta",1,0,1
"2020-06-02","Salta",8,0,1
"2020-06-03","Salta",0,0,1
"2020-06-04","Salta",0,0,1
"2020-06-05","Salta",0,0,1
"2020-06-06","Salta",0,0,1
"2020-06-07","Salta",0,0,1
"2020-06-08","Salta",0,0,1
"2020-06-09","Salta",1,0,1
"2020-06-10","Salta",0,0,1
"2020-06-11","Salta",1,0,1
"2020-06-12","Salta",1,0,1
"2020-06-13","Salta",2,0,1
"2020-06-14","Salta",2,0,1
"2020-06-15","Salta",0,0,1
"2020-06-16","Salta",0,0,1
"2020-06-17","Salta",0,0,1
"2020-06-18","Salta",1,0,1
"2020-06-19","Salta",0,0,1
"2020-06-20","Salta",4,0,1
"2020-06-21","Salta",0,0,1
"2020-06-22","Salta",0,0,1
"2020-06-23","Salta",3,0,1
"2020-06-24","Salta",0,0,1
"2020-06-25","Salta",0,0,1
"2020-06-26","Salta",2,0,1
"2020-06-27","Salta",0,0,1
"2020-06-28","Salta",0,0,1
"2020-06-29","Salta",5,0,1
"2020-06-30","Salta",2,0,1
"2020-07-01","Salta",0,1,1
"2020-07-02","Salta",2,1,1
"2020-07-03","Salta",12,0,1
"2020-07-04","Salta",13,0,1
"2020-07-05","Salta",5,0,1
"2020-07-06","Salta",27,0,1
"2020-07-07","Salta",31,0,1
"2020-07-08","Salta",10,0,1
"2020-07-09","Salta",24,1,1
"2020-07-10","Salta",22,0,1
"2020-07-11","Salta",36,0,1
"2020-07-12","Salta",12,0,1
"2020-07-13","Salta",25,0,1
"2020-07-14","Salta",11,0,1
"2020-07-15","Salta",32,0,1
"2020-07-16","Salta",42,0,1
"2020-07-17","Salta",88,0,1
"2020-07-18","Salta",46,0,1
"2020-07-19","Salta",7,0,1
"2020-07-20","Salta",28,0,1
"2020-07-21","Salta",87,0,1
"2020-07-22","Salta",48,0,1
"2020-07-23","Salta",17,0,1
"2020-07-24","Salta",41,0,1
"2020-07-25","Salta",13,0,1
"2020-07-26","Salta",4,0,1
"2020-07-27","Salta",0,0,1
"2020-07-28","Salta",30,0,1
"2020-07-29","Salta",25,0,1
"2020-07-30","Salta",8,0,1
"2020-07-31","Salta",20,0,1
"2020-08-01","Salta",26,0,1
"2020-08-02","Salta",12,0,1
"2020-08-03","Salta",40,2,1
"2020-08-04","Salta",29,0,1
"2020-08-05","Salta",35,2,1
"2020-08-06","Salta",75,1,1
"2020-08-07","Salta",101,1,1
"2020-08-08","Salta",76,0,1
"2020-08-09","Salta",32,0,1
"2020-08-10","Salta",52,1,1
"2020-08-11","Salta",113,0,1
"2020-08-12","Salta",93,2,1
"2020-08-13","Salta",97,1,1
"2020-08-14","Salta",94,5,1
"2020-08-15","Salta",149,3,1
"2020-08-16","Salta",77,6,1
"2020-08-17","Salta",133,2,1
"2020-08-18","Salta",82,2,1
"2020-08-19","Salta",137,2,1
"2020-08-20","Salta",124,4,1
"2020-08-21","Salta",136,4,1
"2020-08-22","Salta",121,4,1
"2020-08-23","Salta",115,5,1
"2020-08-24","Salta",155,5,1
"2020-08-25","Salta",177,7,1
"2020-08-26","Salta",281,2,1
"2020-08-27","Salta",299,6,1
"2020-08-28","Salta",243,2,1
"2020-08-29","Salta",304,4,1
"2020-08-30","Salta",123,7,1
"2020-08-31","Salta",161,2,1
"2020-09-01","Salta",257,5,1
"2020-09-02","Salta",232,3,1
"2020-09-03","Salta",317,6,1
"2020-09-04","Salta",394,6,1
"2020-09-05","Salta",301,8,1
"2020-09-06","Salta",98,8,1
"2020-09-07","Salta",145,10,1
"2020-09-08","Salta",354,6,1
"2020-09-09","Salta",346,10,1
"2020-09-10","Salta",412,8,1
"2020-09-11","Salta",345,10,1
"2020-09-12","Salta",351,7,1
"2020-09-13","Salta",125,11,1
"2020-09-14","Salta",377,5,1
"2020-09-15","Salta",311,10,1
"2020-09-16","Salta",307,10,1
"2020-09-17","Salta",413,11,1
"2020-09-18","Salta",552,7,1
"2020-09-19","Salta",238,15,1
"2020-09-20","Salta",116,11,1
"2020-09-21","Salta",307,6,1
"2020-09-22","Salta",377,10,1
"2020-09-23","Salta",316,17,1
"2020-09-24","Salta",307,21,1
"2020-09-25","Salta",337,20,1
"2020-09-26","Salta",291,15,1
"2020-09-27","Salta",111,11,1
"2020-09-28","Salta",208,18,1
"2020-09-29","Salta",352,11,1
"2020-09-30","Salta",258,14,1
"2020-10-01","Salta",267,20,1
"2020-10-02","Salta",241,21,1
"2020-10-03","Salta",177,7,1
"2020-10-04","Salta",206,15,1
"2020-10-05","Salta",182,15,1
"2020-10-06","Salta",194,24,1
"2020-10-07","Salta",193,12,1
"2020-10-08","Salta",296,19,1
"2020-10-09","Salta",215,12,1
"2020-10-10","Salta",118,18,1
"2020-10-11","Salta",72,22,1
"2020-10-12","Salta",99,9,1
"2020-10-13","Salta",165,12,1
"2020-10-14","Salta",211,15,1
"2020-10-15","Salta",215,10,1
"2020-10-16","Salta",238,12,1
"2020-10-17","Salta",161,7,1
"2020-10-18","Salta",59,15,1
"2020-10-19","Salta",177,15,1
"2020-10-20","Salta",170,19,1
"2020-10-21","Salta",231,6,1
"2020-10-22","Salta",237,9,1
"2020-10-23","Salta",203,6,1
"2020-10-24","Salta",88,13,1
"2020-10-25","Salta",91,5,1
"2020-10-26","Salta",100,10,1
"2020-10-27","Salta",109,17,1
"2020-10-28","Salta",145,8,1
"2020-10-29","Salta",111,6,1
"2020-10-30","Salta",169,2,1
"2020-10-31","Salta",108,2,1
"2020-11-01","Salta",34,4,1
"2020-11-02","Salta",73,8,1
"2020-11-03","Salta",83,8,1
"2020-11-04","Salta",79,2,1
"2020-11-05","Salta",93,4,1
"2020-11-06","Salta",88,9,1
"2020-11-07","Salta",46,0,1
"2020-11-08","Salta",8,3,1
"2020-11-09","Salta",93,3,1
"2020-11-10","Salta",124,3,1
"2020-11-11","Salta",84,1,1
"2020-11-12","Salta",105,5,1
"2020-11-13","Salta",59,2,1
"2020-11-14","Salta",57,2,1
"2020-11-15","Salta",7,2,1
"2020-11-16","Salta",58,3,1
"2020-11-17","Salta",61,5,1
"2020-11-18","Salta",52,4,1
"2020-11-19","Salta",102,2,1
"2020-11-20","Salta",57,3,1
"2020-11-21","Salta",40,1,1
"2020-11-22","Salta",0,2,1
"2020-11-23","Salta",16,0,1
"2020-11-24","Salta",52,5,1
"2020-11-25","Salta",46,0,1
"2020-02-29","San Juan",0,0,1
"2020-03-01","San Juan",0,0,1
"2020-03-02","San Juan",0,0,1
"2020-03-03","San Juan",0,0,1
"2020-03-04","San Juan",0,0,1
"2020-03-05","San Juan",0,0,1
"2020-03-06","San Juan",0,0,1
"2020-03-07","San Juan",0,0,1
"2020-03-08","San Juan",0,0,1
"2020-03-09","San Juan",0,0,1
"2020-03-10","San Juan",0,0,1
"2020-03-11","San Juan",0,0,1
"2020-03-12","San Juan",0,0,1
"2020-03-13","San Juan",0,0,1
"2020-03-14","San Juan",0,0,1
"2020-03-15","San Juan",0,0,1
"2020-03-16","San Juan",0,0,1
"2020-03-17","San Juan",0,0,1
"2020-03-18","San Juan",0,0,1
"2020-03-19","San Juan",0,0,1
"2020-03-20","San Juan",0,0,1
"2020-03-21","San Juan",0,0,1
"2020-03-22","San Juan",0,0,1
"2020-03-23","San Juan",0,0,1
"2020-03-24","San Juan",0,0,1
"2020-03-25","San Juan",0,0,1
"2020-03-26","San Juan",0,0,1
"2020-03-27","San Juan",0,0,1
"2020-03-28","San Juan",1,0,1
"2020-03-29","San Juan",0,0,1
"2020-03-30","San Juan",0,0,1
"2020-03-31","San Juan",0,0,1
"2020-04-01","San Juan",0,0,1
"2020-04-02","San Juan",0,0,1
"2020-04-03","San Juan",0,0,1
"2020-04-04","San Juan",0,0,1
"2020-04-05","San Juan",0,0,1
"2020-04-06","San Juan",0,0,1
"2020-04-07","San Juan",0,0,1
"2020-04-08","San Juan",0,0,1
"2020-04-09","San Juan",0,0,1
"2020-04-10","San Juan",1,0,1
"2020-04-11","San Juan",0,0,1
"2020-04-12","San Juan",0,0,1
"2020-04-13","San Juan",0,0,1
"2020-04-14","San Juan",0,0,1
"2020-04-15","San Juan",0,0,1
"2020-04-16","San Juan",0,0,1
"2020-04-17","San Juan",0,0,1
"2020-04-18","San Juan",0,0,1
"2020-04-19","San Juan",0,0,1
"2020-04-20","San Juan",0,0,1
"2020-04-21","San Juan",0,0,1
"2020-04-22","San Juan",0,0,1
"2020-04-23","San Juan",0,0,1
"2020-04-24","San Juan",0,0,1
"2020-04-25","San Juan",0,0,1
"2020-04-26","San Juan",0,0,1
"2020-04-27","San Juan",0,0,1
"2020-04-28","San Juan",0,0,1
"2020-04-29","San Juan",1,0,1
"2020-04-30","San Juan",0,0,1
"2020-05-01","San Juan",0,0,1
"2020-05-02","San Juan",0,0,1
"2020-05-03","San Juan",1,0,1
"2020-05-04","San Juan",0,0,1
"2020-05-05","San Juan",1,0,1
"2020-05-06","San Juan",0,0,1
"2020-05-07","San Juan",0,0,1
"2020-05-08","San Juan",0,0,1
"2020-05-09","San Juan",0,0,1
"2020-05-10","San Juan",0,0,1
"2020-05-11","San Juan",0,0,1
"2020-05-12","San Juan",0,0,1
"2020-05-13","San Juan",0,0,1
"2020-05-14","San Juan",0,0,1
"2020-05-15","San Juan",0,0,1
"2020-05-16","San Juan",0,0,1
"2020-05-17","San Juan",0,0,1
"2020-05-18","San Juan",1,0,1
"2020-05-19","San Juan",0,0,1
"2020-05-20","San Juan",0,0,1
"2020-05-21","San Juan",0,0,1
"2020-05-22","San Juan",0,0,1
"2020-05-23","San Juan",0,0,1
"2020-05-24","San Juan",0,0,1
"2020-05-25","San Juan",0,0,1
"2020-05-26","San Juan",0,0,1
"2020-05-27","San Juan",2,0,1
"2020-05-28","San Juan",0,0,1
"2020-05-29","San Juan",0,0,1
"2020-05-30","San Juan",0,0,1
"2020-05-31","San Juan",0,0,1
"2020-06-01","San Juan",0,0,1
"2020-06-02","San Juan",0,0,1
"2020-06-03","San Juan",0,0,1
"2020-06-04","San Juan",0,0,1
"2020-06-05","San Juan",0,0,1
"2020-06-06","San Juan",0,0,1
"2020-06-07","San Juan",0,0,1
"2020-06-08","San Juan",0,0,1
"2020-06-09","San Juan",1,0,1
"2020-06-10","San Juan",0,0,1
"2020-06-11","San Juan",0,0,1
"2020-06-12","San Juan",1,0,1
"2020-06-13","San Juan",0,0,1
"2020-06-14","San Juan",0,0,1
"2020-06-15","San Juan",0,0,1
"2020-06-16","San Juan",0,0,1
"2020-06-17","San Juan",0,0,1
"2020-06-18","San Juan",1,0,1
"2020-06-19","San Juan",0,0,1
"2020-06-20","San Juan",1,0,1
"2020-06-21","San Juan",0,0,1
"2020-06-22","San Juan",1,0,1
"2020-06-23","San Juan",1,0,1
"2020-06-24","San Juan",0,0,1
"2020-06-25","San Juan",0,0,1
"2020-06-26","San Juan",0,0,1
"2020-06-27","San Juan",0,0,1
"2020-06-28","San Juan",0,0,1
"2020-06-29","San Juan",0,0,1
"2020-06-30","San Juan",0,0,1
"2020-07-01","San Juan",0,0,1
"2020-07-02","San Juan",0,0,1
"2020-07-03","San Juan",0,0,1
"2020-07-04","San Juan",0,0,1
"2020-07-05","San Juan",1,0,1
"2020-07-06","San Juan",0,0,1
"2020-07-07","San Juan",0,0,1
"2020-07-08","San Juan",0,0,1
"2020-07-09","San Juan",1,0,1
"2020-07-10","San Juan",0,0,1
"2020-07-11","San Juan",1,0,1
"2020-07-12","San Juan",0,0,1
"2020-07-13","San Juan",4,0,1
"2020-07-14","San Juan",0,0,1
"2020-07-15","San Juan",0,0,1
"2020-07-16","San Juan",0,0,1
"2020-07-17","San Juan",0,0,1
"2020-07-18","San Juan",0,0,1
"2020-07-19","San Juan",2,0,1
"2020-07-20","San Juan",0,0,1
"2020-07-21","San Juan",3,0,1
"2020-07-22","San Juan",0,0,1
"2020-07-23","San Juan",0,0,1
"2020-07-24","San Juan",0,0,1
"2020-07-25","San Juan",1,0,1
"2020-07-26","San Juan",1,0,1
"2020-07-27","San Juan",0,0,1
"2020-07-28","San Juan",0,0,1
"2020-07-29","San Juan",0,0,1
"2020-07-30","San Juan",0,0,1
"2020-07-31","San Juan",1,0,1
"2020-08-01","San Juan",0,0,1
"2020-08-02","San Juan",0,0,1
"2020-08-03","San Juan",2,0,1
"2020-08-04","San Juan",0,0,1
"2020-08-05","San Juan",0,0,1
"2020-08-06","San Juan",0,0,1
"2020-08-07","San Juan",0,0,1
"2020-08-08","San Juan",0,0,1
"2020-08-09","San Juan",0,0,1
"2020-08-10","San Juan",0,0,1
"2020-08-11","San Juan",0,0,1
"2020-08-12","San Juan",0,0,1
"2020-08-13","San Juan",0,0,1
"2020-08-14","San Juan",0,0,1
"2020-08-15","San Juan",0,0,1
"2020-08-16","San Juan",0,0,1
"2020-08-17","San Juan",0,0,1
"2020-08-18","San Juan",0,0,1
"2020-08-19","San Juan",5,0,1
"2020-08-20","San Juan",8,0,1
"2020-08-21","San Juan",15,0,1
"2020-08-22","San Juan",17,0,1
"2020-08-23","San Juan",25,1,1
"2020-08-24","San Juan",14,0,1
"2020-08-25","San Juan",16,0,1
"2020-08-26","San Juan",52,0,1
"2020-08-27","San Juan",27,0,1
"2020-08-28","San Juan",12,0,1
"2020-08-29","San Juan",22,3,1
"2020-08-30","San Juan",26,1,1
"2020-08-31","San Juan",3,1,1
"2020-09-01","San Juan",30,0,1
"2020-09-02","San Juan",13,1,1
"2020-09-03","San Juan",61,0,1
"2020-09-04","San Juan",21,4,1
"2020-09-05","San Juan",13,1,1
"2020-09-06","San Juan",2,1,1
"2020-09-07","San Juan",2,1,1
"2020-09-08","San Juan",15,3,1
"2020-09-09","San Juan",10,0,1
"2020-09-10","San Juan",10,0,1
"2020-09-11","San Juan",12,2,1
"2020-09-12","San Juan",4,1,1
"2020-09-13","San Juan",4,1,1
"2020-09-14","San Juan",8,1,1
"2020-09-15","San Juan",3,0,1
"2020-09-16","San Juan",20,0,1
"2020-09-17","San Juan",6,1,1
"2020-09-18","San Juan",5,1,1
"2020-09-19","San Juan",11,1,1
"2020-09-20","San Juan",50,1,1
"2020-09-21","San Juan",1,1,1
"2020-09-22","San Juan",20,0,1
"2020-09-23","San Juan",10,1,1
"2020-09-24","San Juan",11,0,1
"2020-09-25","San Juan",53,2,1
"2020-09-26","San Juan",7,3,1
"2020-09-27","San Juan",86,5,1
"2020-09-28","San Juan",0,2,1
"2020-09-29","San Juan",43,1,1
"2020-09-30","San Juan",83,4,1
"2020-10-01","San Juan",97,4,1
"2020-10-02","San Juan",40,0,1
"2020-10-03","San Juan",23,2,1
"2020-10-04","San Juan",23,1,1
"2020-10-05","San Juan",21,1,1
"2020-10-06","San Juan",29,0,1
"2020-10-07","San Juan",37,0,1
"2020-10-08","San Juan",45,2,1
"2020-10-09","San Juan",46,4,1
"2020-10-10","San Juan",41,0,1
"2020-10-11","San Juan",66,1,1
"2020-10-12","San Juan",10,3,1
"2020-10-13","San Juan",49,3,1
"2020-10-14","San Juan",80,2,1
"2020-10-15","San Juan",123,0,1
"2020-10-16","San Juan",110,0,1
"2020-10-17","San Juan",186,1,1
"2020-10-18","San Juan",84,3,1
"2020-10-19","San Juan",206,2,1
